id|nct_id|name|downcase_name
294040107|NCT01158417|Type 2 Diabetes|type 2 diabetes
294040108|NCT01158417|Obesity|obesity
294040109|NCT01158417|Insulin Resistance|insulin resistance
294040124|NCT03568409|Type2 Diabetes|type2 diabetes
294040135|NCT05570305|Chronic Kidney Diseases|chronic kidney diseases
294040173|NCT00982644|Diabetes|diabetes
294040174|NCT00982644|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294040251|NCT06864728|Prediabetes / Type 2 Diabetes|prediabetes / type 2 diabetes
293433342|NCT01411865|Diabetes Mellitus|diabetes mellitus
293433343|NCT01411865|Cardiovascular Disease|cardiovascular disease
293632164|NCT04037098|Pregnancy Related|pregnancy related
294040315|NCT05751226|Healthy|healthy
294040316|NCT05751226|Obesity|obesity
293433378|NCT06880783|Diabetes|diabetes
293433451|NCT04763564|Pouchitis|pouchitis
293433452|NCT04763564|Irritable Pouch Syndrome|irritable pouch syndrome
293433455|NCT00343343|Diabetes|diabetes
293433456|NCT00343343|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293433457|NCT00343343|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293433458|NCT00343343|Delivery Systems|delivery systems
293433473|NCT01935466|Bladder Cancer|bladder cancer
293433500|NCT02433262|Gestational Diabetes Mellitus|gestational diabetes mellitus
294040423|NCT06716203|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293433545|NCT00438061|Obesity|obesity
293433546|NCT00438061|Dyslipidemia|dyslipidemia
293433547|NCT00438061|Insulin Resistance|insulin resistance
293433632|NCT04989712|Blood Glucose|blood glucose
293433633|NCT04989712|Executive Function|executive function
293433634|NCT04989712|Cognitive Change|cognitive change
293433643|NCT03161964|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293433644|NCT04796779|Type 1 Diabetes|type 1 diabetes
294040481|NCT06573385|Diabetes Mellitus|diabetes mellitus
293433675|NCT03102801|Type 2 Diabetes Mellitus With Hypoglycemia|type 2 diabetes mellitus with hypoglycemia
294040547|NCT06734546|Type 2 Diabetes|type 2 diabetes
294040549|NCT06871436|Obese Patients|obese patients
294040550|NCT06746610|Monogenic Diabetes|monogenic diabetes
294040662|NCT06774079|Crohn Disease|crohn disease
294040673|NCT06759324|Obesity and Overweight|obesity and overweight
294040693|NCT06776081|Obesity|obesity
294040694|NCT06776081|Weight Loss|weight loss
294040768|NCT01225081|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293433736|NCT00755404|End Stage Renal Disease|end stage renal disease
293433737|NCT00755404|Diabetes|diabetes
293433741|NCT03009916|Bileacid Malabsorption|bileacid malabsorption
294040870|NCT06819423|Diabetes|diabetes
294040878|NCT07159022|High Flow Nasal Cannula|high flow nasal cannula
294040879|NCT07159022|Body Roundness Index|body roundness index
293433755|NCT02633488|Metabolic Syndrome|metabolic syndrome
293433756|NCT02633488|Insulin Sensitivity|insulin sensitivity
293433807|NCT00242619|Depression|depression
293433808|NCT00242619|Bipolar Disorder|bipolar disorder
293433809|NCT00242619|Insulin Resistance|insulin resistance
293433810|NCT04941521|Cocaine Use Disorder|cocaine use disorder
293433830|NCT04616339|Overweight and/or Obesity|overweight and/or obesity
293433850|NCT02789553|Obesity|obesity
293433903|NCT01831765|Diabetes|diabetes
293433904|NCT01831765|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293433997|NCT01103622|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294040983|NCT07255274|Obesity and Overweight|obesity and overweight
294040984|NCT07255274|Sleep Disorder|sleep disorder
294041006|NCT02956642|Diabetes Mellitus|diabetes mellitus
294041018|NCT05743387|Type 2 Diabetes Mellitus (T2D)|type 2 diabetes mellitus (t2d)
294041041|NCT07255820|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294041042|NCT07255820|Hypercholesterolemia / Elevated LDL Cholesterol|hypercholesterolemia / elevated ldl cholesterol
293434175|NCT01876849|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293632241|NCT04915716|Gestational Diabetes Mellitus|gestational diabetes mellitus
293632274|NCT00575666|Schizophrenia|schizophrenia
293632280|NCT00327912|Obesity|obesity
293632281|NCT00327912|Diabetes|diabetes
293632282|NCT00327912|Hypertension|hypertension
293632319|NCT05713461|Obesity|obesity
293632320|NCT05713461|Overweight and Obesity|overweight and obesity
293632321|NCT05713461|Overweight or Obesity|overweight or obesity
293632332|NCT00143052|Hirsutism|hirsutism
293632340|NCT03655067|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293632341|NCT03655067|Depressive Symptoms|depressive symptoms
294041150|NCT05988957|Type 2 Diabetes|type 2 diabetes
294041168|NCT05394844|Diabetes Type 2|diabetes type 2
294041239|NCT01135433|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293632366|NCT00656682|Hyperglycemia|hyperglycemia
293632367|NCT00656682|Obesity|obesity
294041363|NCT06797947|Diabetes|diabetes
294041400|NCT06860087|Gestational Diabetes Mellitus (GDM)|gestational diabetes mellitus (gdm)
294041401|NCT06860087|Oxidative Stress|oxidative stress
294041402|NCT06860087|Inflammatory Status|inflammatory status
294041403|NCT06860087|Insulin Resistance|insulin resistance
294041404|NCT06860087|Leptin Resistance|leptin resistance
294041405|NCT06860087|Glucose Metabolism Disorder|glucose metabolism disorder
294041406|NCT06860087|Lipid Metabolism Disorders|lipid metabolism disorders
293632368|NCT00656682|Diabetes Mellitus|diabetes mellitus
294041611|NCT06807333|Diabetes Mellitus|diabetes mellitus
294041635|NCT06764069|Diabetes Mellitus|diabetes mellitus
294041661|NCT06739473|Obesity and Overweight|obesity and overweight
294041724|NCT04114682|Type 2 Diabetes|type 2 diabetes
294041727|NCT06770608|Post-acne Atrophic Scars|post-acne atrophic scars
294041750|NCT06799897|Healthy Obesity, Metabolically|healthy obesity, metabolically
294041777|NCT06048978|Glycemic Response|glycemic response
294041786|NCT06299241|Obesity|obesity
294041787|NCT06299241|Sarcopenia|sarcopenia
294041815|NCT02325466|Peripheral Artery Disease|peripheral artery disease
294041816|NCT02325466|Type 2 Diabetes|type 2 diabetes
293833106|NCT05376969|T2DM (Type 2 Diabetes Mellitus)|t2dm (type 2 diabetes mellitus)
293833110|NCT00490854|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293833162|NCT02428946|Insulin Sensitivity|insulin sensitivity
293632399|NCT01918865|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293632400|NCT01918865|Obese|obese
293632404|NCT03215498|Diabetes|diabetes
293632405|NCT03215498|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293632436|NCT02775266|Diabetes Mellitus|diabetes mellitus
293632437|NCT02775266|Periodontitis|periodontitis
293632457|NCT00285844|Insulin Resistance|insulin resistance
293632458|NCT00285844|Obesity|obesity
293632459|NCT00285844|Metabolic Syndrome|metabolic syndrome
294042074|NCT00943917|Type 2 Diabetes|type 2 diabetes
294042084|NCT01171976|Diabetic Macular Edema|diabetic macular edema
294042119|NCT05352022|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293632493|NCT04146155|Type 2 Diabetes|type 2 diabetes
293632494|NCT04146155|Peripheral Vascular Disorder Due to Diabetes Mellitus|peripheral vascular disorder due to diabetes mellitus
293632536|NCT04068805|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293661734|NCT03179254|Diabetes Type 2|diabetes type 2
294042161|NCT06321458|Obesity|obesity
294042162|NCT02887950|Overweight|overweight
294042247|NCT06309238|Obesity|obesity
294042291|NCT04732416|Congenital Hyperinsulinism|congenital hyperinsulinism
294042302|NCT03151798|Nonalcoholic Fatty Liver|nonalcoholic fatty liver
294042303|NCT03151798|Nonalcoholic Steatohepatitis|nonalcoholic steatohepatitis
294042304|NCT03151798|Obesity|obesity
293632561|NCT05015504|Type 2 Diabetes|type 2 diabetes
293632564|NCT02128022|Angina Pectoris|angina pectoris
294042342|NCT06698835|Obesity, Adolescent|obesity, adolescent
294042352|NCT07037810|Type 1 Diabetes (T1D)|type 1 diabetes (t1d)
294042353|NCT07038577|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
294042354|NCT07038577|Obesity and Type 2 Diabetes|obesity and type 2 diabetes
294042355|NCT07038577|Hyperglycemia|hyperglycemia
293632599|NCT00255645|Type 2 Diabetes|type 2 diabetes
294042412|NCT06890169|Obesity and Type 2 Diabetes|obesity and type 2 diabetes
294042413|NCT06890169|NAFLD - Non-Alcoholic Fatty Liver Disease|nafld - non-alcoholic fatty liver disease
294042414|NCT06890169|Hypertension|hypertension
294042415|NCT06890169|Dyslipidaemia|dyslipidaemia
294042416|NCT06890169|Telemedicine|telemedicine
294042445|NCT06716216|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
294042450|NCT06725953|Cancer Survivorship|cancer survivorship
294042451|NCT06725953|Chemotherapy Side Effects|chemotherapy side effects
294042494|NCT06792422|Primary Open Angle Glaucoma (POAG)|primary open angle glaucoma (poag)
294042495|NCT06792422|Open-Angle Glaucoma|open-angle glaucoma
294042496|NCT06792422|Glaucoma|glaucoma
294042561|NCT06766110|Obesity Hypoventilation Syndrome (OHS)|obesity hypoventilation syndrome (ohs)
294042570|NCT06826729|Chronic Pancreatitis|chronic pancreatitis
294042571|NCT06826729|Diabetes|diabetes
293632623|NCT04035031|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293632626|NCT00365807|Obesity|obesity
294042698|NCT07160257|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294042761|NCT04264572|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294042810|NCT01310140|Major Depressive Disorder|major depressive disorder
294042811|NCT01310140|Major Depressive Disorder w/ Psychotic Features|major depressive disorder w/ psychotic features
294042812|NCT01310140|Metabolic Syndrome|metabolic syndrome
294042879|NCT05437952|Sarcopenic Obesity|sarcopenic obesity
294042892|NCT02111096|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293632654|NCT00097279|Diabetes|diabetes
293632655|NCT00097279|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293632664|NCT02987738|Type1diabetes|type1diabetes
293632729|NCT00630617|Childhood Obesity|childhood obesity
293632730|NCT00630617|Diabetes|diabetes
293632740|NCT07161167|Obesity Rekated Cancer|obesity rekated cancer
293632741|NCT07161167|Body Composition Changes|body composition changes
293632742|NCT07161167|Survival|survival
293632743|NCT07161167|Mechanism|mechanism
293632772|NCT02475421|Diabetes|diabetes
293632789|NCT00530881|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293632817|NCT03370211|Sarcopenic Obesity|sarcopenic obesity
293632818|NCT03370211|Inflammation|inflammation
293632819|NCT03370211|Functional Capacity|functional capacity
294042965|NCT05630508|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294043028|NCT01054092|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294043116|NCT07038213|Diabetes Mellitus|diabetes mellitus
294043117|NCT07038213|Diabetic Nephropathy|diabetic nephropathy
293632906|NCT05373212|Type 2 Diabetes|type 2 diabetes
293632945|NCT05007197|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294043274|NCT06842108|Diabetes Mellitus Type 2 (T2DM)|diabetes mellitus type 2 (t2dm)
294043305|NCT06745544|Type 2 Diabetes|type 2 diabetes
294043306|NCT06745544|Osteoporosis|osteoporosis
294043307|NCT06745544|Diabetic Neuropathies|diabetic neuropathies
294043308|NCT06745544|Fall Prevention|fall prevention
294043309|NCT06745544|Cardiovascular Diseases|cardiovascular diseases
294043411|NCT05411640|PreDiabetes|prediabetes
294043444|NCT06751199|Diabetes|diabetes
294043459|NCT06761703|Obesity|obesity
294043488|NCT06745570|Adolescent Overweight|adolescent overweight
294043489|NCT06745570|Adolescent Obesity|adolescent obesity
294043490|NCT06745570|Sleep|sleep
294043491|NCT06745570|Eating Behaviors|eating behaviors
294043492|NCT06745570|Dietary Intake|dietary intake
294043546|NCT02616666|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293633055|NCT05510518|Gestational Diabetes Mellitus in Pregnancy|gestational diabetes mellitus in pregnancy
293633056|NCT05510518|Macrosomia, Fetal|macrosomia, fetal
293633057|NCT05510518|Dystocia, Shoulder|dystocia, shoulder
293633058|NCT05510518|Neonatal Jaundice|neonatal jaundice
293633059|NCT05510518|Polycythemia|polycythemia
293633060|NCT05510518|Hypoglycemia Neonatal|hypoglycemia neonatal
293633061|NCT05510518|Obesity|obesity
293633062|NCT05510518|Obesity, Morbid|obesity, morbid
293633069|NCT00987285|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294043630|NCT06191848|Obesity|obesity
294043631|NCT06191848|Knee Osteoarthritis|knee osteoarthritis
294043632|NCT06191848|Osteoarthritis, Knee|osteoarthritis, knee
294043712|NCT02403375|Diabetes Mellitus Type 1|diabetes mellitus type 1
294043713|NCT04147637|Type1 Diabetes Mellitus|type1 diabetes mellitus
294043735|NCT00428805|Obesity|obesity
293633109|NCT03181971|Obesity|obesity
294043891|NCT05543083|Insulin Resistance|insulin resistance
294043892|NCT05543083|Depression|depression
294043893|NCT05543083|Depressive Disorder|depressive disorder
294043894|NCT05543083|Mood Disorders|mood disorders
294043895|NCT05543083|Mental Disorder in Adolescence|mental disorder in adolescence
294043896|NCT05543083|Hyperinsulinism|hyperinsulinism
294043897|NCT05543083|Glucose Metabolism Disorders|glucose metabolism disorders
294043898|NCT05543083|Metabolic Disease|metabolic disease
294043978|NCT06794307|Preterm Birth|preterm birth
294043979|NCT06794307|Hyperglycemia|hyperglycemia
294043980|NCT06794307|Neonatal Hypoglycemia|neonatal hypoglycemia
294043981|NCT06794307|Threatened Preterm Labor|threatened preterm labor
294044063|NCT06653530|Obesity and Overweight|obesity and overweight
293225081|NCT02531035|Type 1 Diabetes Mellitus (T1DM)|type 1 diabetes mellitus (t1dm)
293225082|NCT02531035|High Level of Sugar (Glucose) in the Blood|high level of sugar (glucose) in the blood
293225109|NCT04307966|Hiv|hiv
293225110|NCT04307966|Obesity|obesity
293225142|NCT04864977|Type 2 Diabetes|type 2 diabetes
293225143|NCT04864977|Type 2 Diabetes Treated With Insulin|type 2 diabetes treated with insulin
293225171|NCT02889510|Type 2 Diabetes|type 2 diabetes
293225185|NCT01334125|Diabetes Mellitus|diabetes mellitus
293225210|NCT05523362|Type 2 Diabetes|type 2 diabetes
293225229|NCT02352246|Type 2 Diabetes|type 2 diabetes
293225230|NCT02352246|Overweight (BMI > 25)|overweight (bmi > 25)
293225231|NCT02352246|Postmenopausal Women|postmenopausal women
293225275|NCT03185676|Insulin Resistance|insulin resistance
293434280|NCT02384252|Obesity|obesity
293434281|NCT02384252|Heart Failure|heart failure
293225329|NCT00005365|Cardiovascular Diseases|cardiovascular diseases
293225330|NCT00005365|Heart Diseases|heart diseases
293225331|NCT00005365|Atherosclerosis|atherosclerosis
293225332|NCT00005365|Hypertension|hypertension
293225333|NCT00005365|Obesity|obesity
293225334|NCT00005365|Diabetes Mellitus, Non-insulin Dependent|diabetes mellitus, non-insulin dependent
293225335|NCT00005365|Hyperinsulinism|hyperinsulinism
293225336|NCT00005365|Insulin Resistance|insulin resistance
293225337|NCT00005365|Coronary Arteriosclerosis|coronary arteriosclerosis
293225338|NCT00005365|Diabetes Mellitus|diabetes mellitus
293225339|NCT00005365|Metabolic Syndrome X|metabolic syndrome x
293225370|NCT00349128|Dyslipidemia/Glucose Metabolism Disorder|dyslipidemia/glucose metabolism disorder
293225395|NCT03865342|PreDiabetes|prediabetes
293225405|NCT04988893|Quality of Recovery|quality of recovery
293225406|NCT04988893|Post Operative Pain|post operative pain
293633154|NCT06320600|Diabetes|diabetes
293225451|NCT04217902|Diabete Type 1|diabete type 1
293225452|NCT04217902|Diabete Type 2|diabete type 2
293225456|NCT01729910|Overweight|overweight
293225457|NCT01729910|Obesity|obesity
293225514|NCT01293669|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293225541|NCT02426606|Healthy|healthy
293225549|NCT01850810|Diabetes|diabetes
293225566|NCT02457897|Insulin Resistance|insulin resistance
293225567|NCT02457897|Diabetes Mellitus|diabetes mellitus
293225568|NCT02457897|Abnormal Glucose Metabolism|abnormal glucose metabolism
293225623|NCT04615871|Covid19|covid19
293225624|NCT04615871|Myocardial Injury|myocardial injury
293225629|NCT01919372|Obesity Type I and II|obesity type i and ii
293225720|NCT00145340|Polycystic Ovary Syndrome|polycystic ovary syndrome
293225721|NCT02456623|Overweight and Obesity|overweight and obesity
293225740|NCT06971159|Obesity|obesity
293225762|NCT05591833|Obesity, Morbid|obesity, morbid
293225955|NCT01326598|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293226013|NCT01513798|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293226064|NCT01828125|Type 1 Diabetes|type 1 diabetes
293226073|NCT00400491|Type 2 Diabetes|type 2 diabetes
293226155|NCT01042301|Type 1 Diabetes|type 1 diabetes
293633197|NCT02910141|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293226172|NCT01702012|Type 2 Diabetes|type 2 diabetes
293226173|NCT01702012|Obesity|obesity
293226182|NCT00389415|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293226218|NCT06330948|PreDiabetes|prediabetes
293226222|NCT00791128|Type 2 Diabetes|type 2 diabetes
293226223|NCT00791128|Obesity|obesity
293226366|NCT01776099|Type 2 Diabetes|type 2 diabetes
293226380|NCT03025919|Type II Diabetes Mellitus|type ii diabetes mellitus
293226423|NCT02542449|Obesity|obesity
293633228|NCT06260605|Diabetes Complications|diabetes complications
293633232|NCT02232971|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293226431|NCT04549038|Hematopoietic Stem Cell Transplant|hematopoietic stem cell transplant
